matchID,over,bowlerName,runs,isWicket,batsmanName,commentary,summary,sentiment,impact
1415731,5.2,Kushal Malla,0,0,Aiden Markram,"short of a length outside, goes back and flat bats this in the V but mid-off does well to dive to his right and cut it off",,Neutral,High
1415731,5.2,Ottneil Baartman,4,0,Aasif Sheikh,"Full, straight and flicked away off his pads behind square leg in the gap! Nepal are ensuring they keep getting boundaries!",,Neutral,High
1415731,5.3,Kushal Malla,0,0,Aiden Markram,"nearly skids through! This one kept low as well, as Markram just about got bat to it in front of the stumps",,Neutral,High
1415731,5.3,Ottneil Baartman,0,0,Aasif Sheikh,"On a length on off, gets on his toes and punches it off the back foot, but straight to the cover fielder",,Neutral,High
1415731,5.4,Kushal Malla,1,0,Aiden Markram,"full on off, driven down to long-off",,Neutral,High
1415731,5.4,Ottneil Baartman,1,0,Aasif Sheikh,"Length ball seams in from outside off, Sheikh looks to swing it away leg side but misses and is hit on the right thigh. They get the leg bye",,Neutral,High
1415731,5.5,Kushal Malla,1,0,Reeza Hendricks,follows the batter down leg. Hendricks is early on the pull as this deflects fine off the pad,,Neutral,High
1415731,5.5,Ottneil Baartman,0,0,Kushal Bhurtel,"Pace off back of length delivery around middle and off, Bhurtel backs away but can't get bat on ball",,Neutral,High
1415731,5.6,Kushal Malla,4,0,Aiden Markram,Slapped through cover! Slightly shorter in length as Markram backs away and hacks this between cover and mid-off,,Neutral,High
1415731,5.6,Ottneil Baartman,1,0,Kushal Bhurtel,"Full around off, Bhurtel taps it through midwicket for a quick single",,Positive,High
1415731,6.1,Anrich Nortje,0,0,Kushal Bhurtel,"Full outside off at 136kph, Bhurtel goes across the stumps and looks to scoop again, but can't connect",,Neutral,High
1415731,6.1,Sandeep Lamichhane,0,0,Reeza Hendricks,Starts off with a ripper! pitches on a good length on middle and rips past Hendricks' back foot defence,,Neutral,High
1415731,6.2,Anrich Nortje,1,0,Kushal Bhurtel,"Length ball around off, Bhurtel punches towards cover and they scamper for a single",,Neutral,High
1415731,6.2,Sandeep Lamichhane,0,0,Reeza Hendricks,"And again! Another ripper, this one goes past the edge on the forward defence",,Neutral,High
1415731,6.3,Anrich Nortje,0,0,Aasif Sheikh,"148kph delivery on a length outside off, Sheikh chops it to the off side",,Neutral,High
1415731,6.3,Sandeep Lamichhane,1,0,Reeza Hendricks,"fuller on the pads, tucked through midwicket for one",,Positive,High
1415731,6.4,Anrich Nortje,0,0,Aasif Sheikh,"Full and angling into off stump, fended to the leg side",,Neutral,High
1415731,6.4,Sandeep Lamichhane,0,0,Aiden Markram,"good length top spinner, 93kph, defended right in front of the stumps",,Neutral,High
1415731,6.5,Anrich Nortje,0,0,Aasif Sheikh,"Bangs it in short outside off, Sheikh can't get bat on it as he looks to pull",,Neutral,High
1415731,6.5,Sandeep Lamichhane,0,0,Aiden Markram,"looks for the reverse sweep, and misses as this bounces off the forearm",,Neutral,High
1415731,6.6,Anrich Nortje,1,0,Aasif Sheikh,Off the glove and just past de Kock! Nortje goes short again and angles it into Sheikh. He looks to pull and takes a blow on the glove. The ball bounces over de Kock who was also wrong-footed by the angle of the delivery,,Neutral,High
1415731,6.6,Sandeep Lamichhane,1,0,Aiden Markram,"full on on leg, 87kph, worked down to long-on",,Neutral,High
1415731,7.1,Kushal Malla,1,0,Aiden Markram,"good length angled in, goes back and chips this in the air towards long-on",,Neutral,High
1415731,7.1,Tabraiz Shamsi,1,0,Aasif Sheikh,"Tossed up full around off, swept along the ground to deep midwicket",,Positive,High
1415731,7.2,Kushal Malla,4,0,Reeza Hendricks,"Thwacked down the ground! Not the prettiest of strokes, but extremely effective! There was a man at long-off but Hendricks goes back and forehands this with ferocity to beat the man",,Neutral,High
1415731,7.2,Tabraiz Shamsi,0,1,Kushal Bhurtel,"Spin does the trick! Bhurtel looks to reverse-sweep the second ball of spin in the innings. This is tossed up on off, and turning back into the stumps. Bhurtel doesn't get near it and the ball goes off the pads and onto the stumps. Was there really a need for that shot in the situation Nepal were in?",,Neutral,High
1415731,7.3,Kushal Malla,0,0,Reeza Hendricks,length ball cut to cover this time,,Neutral,High
1415731,7.3,Tabraiz Shamsi,0,0,Rohit Paudel,"Full around middle and off, pushed out to midwicket",,Positive,High
1415731,7.4,Kushal Malla,6,0,Reeza Hendricks,"Short and clears the man at deep square! The man in the deep thinks he's in it, but this soars past him. Ferocious pull",,Neutral,Medium
1415731,7.4,Tabraiz Shamsi,0,1,Rohit Paudel,"Ripper! That spun back in a mile! Tossed up full and wide of off, Paudel looks for the drive but the ball turns sharply and crashes into off stump. Shamsi has just brought South Africa back to life!",,Negative,High
1415731,7.5,Kushal Malla,0,0,Reeza Hendricks,"full on off, defended towards cover",,Neutral,High
1415731,7.5,Tabraiz Shamsi,0,0,Anil Sah,"Full ball around middle and off, Anil Shah punches it back and onto the non-striker's stumps",,Neutral,High
1415731,7.6,Kushal Malla,0,0,Reeza Hendricks,"good length on the stumps, pushed back towards Malla",,Neutral,High
1415731,7.6,Tabraiz Shamsi,1,0,Anil Sah,"Full on leg, Shah whips it away to deep midwicket's right for a single to get off the mark",,Positive,High
1415731,8.1,Anrich Nortje,0,0,Anil Sah,"Back of length delivery at 148.5kph, Saah parries square on the off side",,Neutral,High
1415731,8.1,Sandeep Lamichhane,1,0,Aiden Markram,"full and drifts on the pads, tucked towards deep square leg for a single",,Neutral,High
1415731,8.2,Anrich Nortje,4,0,Anil Sah,"Oh, well played! Length ball outside off. Saah moves across the stumps and flick-pulls this over midwicket. He was on his toes playing that shot and he cleared Markram at midwicket easily and the outfield does the rest",,Positive,High
1415731,8.2,Sandeep Lamichhane,0,0,Reeza Hendricks,"good length on the stumps, this time it's the googly that skids through. Strikes Hendricks on the pads outside the line of leg stump",,Neutral,High
1415731,8.3,Anrich Nortje,0,0,Anil Sah,"Length ball angling in form outside off, Sah works it to short midwicket",,Positive,High
1415731,8.3,Sandeep Lamichhane,0,0,Reeza Hendricks,"big turn away from off, misses the sweep",,Neutral,High
1415731,8.4,Anrich Nortje,0,0,Anil Sah,Length ball outside off stays low as Sah looks to drive and sees the ball go under bat. Change of pace from Nortje,,Neutral,High
1415731,8.4,Sandeep Lamichhane,0,0,Reeza Hendricks,"Oof! Nearly edges on. This was the googly, and Hendricks pushes at it on the front foot not reading it. Inside edge into the back pad",,Neutral,High
1415731,8.5,Anrich Nortje,1,0,Anil Sah,"Banged in short at 145kph and angling into Sah, who gloves a pull through fine leg",,Neutral,High
1415731,8.5,Sandeep Lamichhane,1,0,Reeza Hendricks,"fuller on off, square drive for a single",,Neutral,High
1415731,8.6,Anrich Nortje,1,0,Aasif Sheikh,"Fires a full toss down leg side for a wide. That was close to 148kph Sharp bouncer around off, Sheikh ducks under it as de Kock plucks it out of the air",,Negative,High
1415731,8.6,Sandeep Lamichhane,0,0,Aiden Markram,"tossed up on the stumps, defended watchfully on the front foot.",,Neutral,High
1415731,9.1,Kushal Bhurtel,1,0,Reeza Hendricks,"short to start, pulled down to deep midwicket",,Positive,High
1415731,9.1,Tabraiz Shamsi,2,0,Anil Sah,"Full around leg, it stays low but spins in to go down leg for a wide Tossed up very full around off, Sah drives it down the ground for a single",,Negative,High
1415731,9.2,Kushal Bhurtel,0,0,Aiden Markram,"swing and a miss! Tossed up outside off, induces the drive but it rips past the edge",,Neutral,High
1415731,9.2,Tabraiz Shamsi,1,0,Aasif Sheikh,"Tossed full around off, Sheikh manages to sweep along the ground behind square leg",,Neutral,High
1415731,9.3,Kushal Bhurtel,1,0,Aiden Markram,"good length on the stumps, goes straight this one. Back foot punch down to long-off",,Neutral,High
1415731,9.3,Tabraiz Shamsi,0,0,Anil Sah,"On a length on leg, Sah backs away and jams his bat down",,Neutral,High
1415731,9.4,Kushal Bhurtel,1,0,Reeza Hendricks,"short of a length on off, pulled down to deep midwicket",,Positive,High
1415731,9.4,Tabraiz Shamsi,1,0,Anil Sah,Tossed full and Sah clears his front leg and lofts it down the ground. Lands short of long-on,,Neutral,High
1415731,9.5,Kushal Bhurtel,0,0,Aiden Markram,"full on the pads, tucked around the corner but short fine cuts it off",,Neutral,High
1415731,9.5,Tabraiz Shamsi,1,0,Aasif Sheikh,"Full on middle, he parries it square on the leg side for a quick single",,Neutral,High
1415731,9.6,Kushal Bhurtel,1,0,Aiden Markram,"good length, angled in on leg stump. Back foot punch down to long-on",,Neutral,High
1415731,9.6,Tabraiz Shamsi,1,0,Anil Sah,"Length ball on leg, Sah goes back and whips it away to deep backward square",,Neutral,High
1415731,10.1,Abinash Bohara,0,0,Aiden Markram,raps the back pad as this skids on to Markram. Missing leg,,Neutral,High
1415731,10.1,Anrich Nortje,4,0,Anil Sah,"Just beats the fielder at deep third running to his right. Or does it? Shamsi does stop it, but his hand does hit the rope before he parries it back the second time. Four given. This was a length ball outside off and Sah just steered it fine on the off side",,Neutral,High
1415731,10.2,Abinash Bohara,0,0,Aiden Markram,"full outside off, slashed away but straight to backward point",,Neutral,High
1415731,10.2,Anrich Nortje,1,0,Anil Sah,"Fired down the leg side by Nortje Dug in short outside off, Sah arches back and looks to play a ramp but is beaten",,Neutral,High
1415731,10.3,Abinash Bohara,4,0,Aiden Markram,Scorching drive! This was overpitched and Markram absolutely leathers this drive through the covers,,Neutral,High
1415731,10.3,Anrich Nortje,4,0,Anil Sah,"Shot! This was full on the pads at 144kph, Sah flicks it over midwicket and it's a safe area to play his shots because Markram at short midwicket was the only one in that direction. Sah is looking good here",,Positive,High
1415731,10.4,Abinash Bohara,1,0,Aiden Markram,"good length and straighter, punched into the covers for a single",,Neutral,High
1415731,10.4,Anrich Nortje,0,0,Anil Sah,"Length ball angles in from outside off, Sah rises to defend",,Neutral,High
1415731,10.5,Abinash Bohara,4,0,Reeza Hendricks,"Dropped! Oh dear, oh dear. This was a good length on off, and Hendricks gets this lofted drive low on the bat. It's chipped straight to Bhurtel at long-off, who makes an absolute mess of this and what's worse it runs away for four",,Neutral,High
1415731,10.5,Anrich Nortje,1,0,Anil Sah,"Back of length outside off, Sah runs it down to deep third",,Neutral,High
1415731,10.6,Abinash Bohara,1,0,Reeza Hendricks,"good length on the stumps, tucked down to long-on for one",,Neutral,High
1415731,10.6,Anrich Nortje,2,0,Aasif Sheikh,"Banged in short, Sheikh ducks and that's called wide for height Length ball angled into Sheikh, who chips it into the vacant region in front of square leg",,Negative,High
1415731,11.1,Kushal Bhurtel,1,0,Reeza Hendricks,"back of a length on the pads, punched down to long-on",,Neutral,High
1415731,11.1,Tabraiz Shamsi,1,0,Aasif Sheikh,"Floated up full outside off, Sheikh backs away and lofts a drive wide of long-off",,Negative,High
1415731,11.2,Kushal Bhurtel,0,1,Aiden Markram,"And Bhurtel does make amends! This was a good length leg break outside off, that sits up a bit. Markram has to wait ages for this and ends up slashing hard at it only to chop on to his stumps",,Neutral,High
1415731,11.2,Tabraiz Shamsi,6,0,Anil Sah,"Just beats long-off! Sah continues to attack for Nepal. This is full and wide, gives Sah a chance to free his hands and loft it wide of long-off. The fielder almost gets there but Sah picks up the six in the end",,Negative,Medium
1415731,11.3,Kushal Bhurtel,1,0,Heinrich Klaasen,"drifts down leg, goes back and works this towards deep square leg",,Neutral,High
1415731,11.3,Tabraiz Shamsi,0,0,Anil Sah,"Full outside off, it stays low as Sah looks to reach for it. Shouts for caught behind. SA don't review",,Neutral,High
1415731,11.4,Kushal Bhurtel,0,0,Reeza Hendricks,"again slides down leg, goes back and looks to work it onside but only as far as backward square leg",,Neutral,High
1415731,11.4,Tabraiz Shamsi,0,0,Anil Sah,"Full on leg, Sah misses and is hit on the back pad, but well outside leg",,Neutral,High
1415731,11.5,Kushal Bhurtel,0,0,Reeza Hendricks,"good length around off, grips and turns away sharply as Hendricks draws the bat in late",,Neutral,High
1415731,11.5,Tabraiz Shamsi,2,0,Anil Sah,"Tossed up full and wide, Sah drives it through cover and picks up two",,Negative,High
1415731,11.6,Kushal Bhurtel,0,0,Reeza Hendricks,"good length on the stumps, defended on the front foot",,Neutral,High
1415731,11.6,Tabraiz Shamsi,0,0,Anil Sah,"Full on off, Sah can't get his reverse-sweep past Nortje moving to his left from short third",,Neutral,High
1415731,12.1,Kagiso Rabada,4,0,Aasif Sheikh,And he is greeted with a boundary! It shouldn't have been one though. This is back of a length and Sheikh pulls it away sqaure on the leg side. Tristan Stubbs gets behind the ball but just over-runs it and ends up letting the ball slip through,,Neutral,High
1415731,12.1,Sandeep Lamichhane,0,0,Heinrich Klaasen,"Beauty! Tossed up on off, draws in Klaasen and rips it past the forward push",,Neutral,High
1415731,12.2,Kagiso Rabada,1,0,Aasif Sheikh,Length ball angles into Sheikh who drops it in front on the leg side for a quick single,,Neutral,High
1415731,12.2,Sandeep Lamichhane,1,0,Heinrich Klaasen,"Nearly another! Klaasen goes for the switch hit and chips it barely over backward point, who gets a leaping right hand to it. Tough, tough chance",,Neutral,High
1415731,12.3,Kagiso Rabada,1,0,Anil Sah,"Full on off, Sah looks to loft a drive down the ground but doesn't time it. The ball goes high in the air, Markram is running back from mid-on but the ball just clears him and drops safe!",,Neutral,High
1415731,12.3,Sandeep Lamichhane,1,0,Reeza Hendricks,"length on the stumps, worked towards midwicket",,Positive,High
1415731,12.4,Kagiso Rabada,0,0,Aasif Sheikh,"Length ball around off, steered to short third",,Neutral,High
1415731,12.4,Sandeep Lamichhane,1,0,Heinrich Klaasen,"full on off, driven down to long-off",,Neutral,High
1415731,12.5,Kagiso Rabada,6,0,Aasif Sheikh,"Shot and a half! Banged in short and Sheikh latches onto this in an instant. Nails the pull and he sends it out of the ground! Sheikh will remember this shot for a long, long time, you'd think!",,Neutral,Medium
1415731,12.5,Sandeep Lamichhane,0,0,Reeza Hendricks,"tossed up slower on off, cautious forward defence as this takes the leading edge towards cover",,Neutral,High
1415731,12.6,Kagiso Rabada,1,0,Aasif Sheikh,"Full around middle and off, he clips it down to long-on and finishes the over with a single",,Neutral,High
1415731,12.6,Sandeep Lamichhane,1,0,Reeza Hendricks,"googly this time, and it finds the inside edge this time on Hendricks' forward defence. They run a single to backward square leg",,Neutral,High
1415731,13.1,Aiden Markram,1,0,Aasif Sheikh,"On a length outside off, punched out to deep point",,Neutral,High
1415731,13.1,Kushal Bhurtel,1,0,Reeza Hendricks,"floated up outside off, driven into the covers. Just the single",,Neutral,High
1415731,13.2,Aiden Markram,1,0,Anil Sah,"Length ball outside off spins in, Sah tucks it square on the leg side",,Neutral,High
1415731,13.2,Kushal Bhurtel,0,1,Heinrich Klaasen,"Bobble, bobble, bobble but he holds on! And they have the big fish in Klaasen! This was tossed up and Klaasen backs himself to take on the long boundary at extra cover, but he doesn't catch it as he would like and it's straight at Karan in the deep, who juggles this multiple times before leaping forward and holding on with his right hand",,Neutral,High
1415731,13.3,Aiden Markram,1,0,Aasif Sheikh,"Full on off, turning in sharply, Sheikh works it square on the leg side for a single. He wanted a second, but Sah sends him back",,Neutral,High
1415731,13.3,Kushal Bhurtel,1,0,David Miller,"good length, leg break that turns down leg good length on off, defensive push towards mid-off",,Neutral,High
1415731,13.4,Aiden Markram,0,1,Anil Sah,"Jansen takes a very good catch and South Africa get a breakthrough! Sah has been on the front foot and he takes on Markram. Full outside off and he looks to slog-sweep. The ball goes high, but doesn't go far enough. Jansen has to run in and to his left from long-on, but he gets under it and holds on as he tumbles.",,Neutral,High
1415731,13.4,Kushal Bhurtel,0,0,David Miller,"Big appeal but think this might be pitching outside leg. Nepal review though. This was tossed up as Miller missed the sweep completely. It pitches and goes on with the arm to strike the back pad. Oh wow, it's pitching in line, and impact in line, but umpire's call as this is deemed to be clipping the top of the bails. Great review, but very unfortunate on the result",,Positive,High
1415731,13.5,Aiden Markram,1,0,Dipendra Singh Airee,"On a length around off, Airee tucks it square on the leg side for a quick single to get off the mark",,Neutral,High
1415731,13.5,Kushal Bhurtel,1,0,David Miller,"full on off, driven down to long-off",,Neutral,High
1415731,13.6,Aiden Markram,0,0,Aasif Sheikh,"Length ball outside off, punched to midwicket",,Positive,High
1415731,13.6,Kushal Bhurtel,1,0,Reeza Hendricks,"short outside off, leg break. Pulled to deep midwicket",,Positive,High
1415731,14.1,Abinash Bohara,0,0,Reeza Hendricks,"full on off, driven straight back to mid-off",,Neutral,High
1415731,14.1,Ottneil Baartman,0,0,Dipendra Singh Airee,"Length ball outside off, blunted to backward point",,Neutral,High
1415731,14.2,Abinash Bohara,0,0,Reeza Hendricks,"wide full toss, chopped into the turf",,Negative,High
1415731,14.2,Ottneil Baartman,1,0,Dipendra Singh Airee,"Full around middle and leg, tickled down to long leg",,Neutral,High
1415731,14.3,Abinash Bohara,1,0,Reeza Hendricks,"back of a length on off, punched down towards long-off",,Neutral,High
1415731,14.3,Ottneil Baartman,2,0,Aasif Sheikh,"Back of length delivery stays low, he pulls it away square on the leg side. Stubbs does really well to run across from deep midwicket and puts in a dive to stop the boundary",,Positive,High
1415731,14.4,Abinash Bohara,0,0,David Miller,"full outside off from around the wicket, thumped straight to the man at cover",,Positive,High
1415731,14.4,Ottneil Baartman,1,0,Aasif Sheikh,"Length ball outside off, Sheikh punches it to mid-off for a quick single",,Neutral,High
1415731,14.5,Abinash Bohara,1,0,David Miller,short and pulled behind square for a single,,Neutral,High
1415731,14.5,Ottneil Baartman,1,0,Dipendra Singh Airee,Full and flicked down to long leg,,Neutral,High
1415731,14.6,Abinash Bohara,1,0,Reeza Hendricks,"full and straight, chipped down the ground for one",,Neutral,High
1415731,14.6,Ottneil Baartman,0,0,Aasif Sheikh,"Length ball outside off, chopped to backward point",,Neutral,High
1415731,15.1,Aiden Markram,1,0,Dipendra Singh Airee,"Markram tosses it up outside off, pushed out to point",,Neutral,High
1415731,15.1,Dipendra Singh Airee,1,0,Reeza Hendricks,"back of a length on off, swatted down to long-on",,Neutral,High
1415731,15.2,Aiden Markram,0,0,Aasif Sheikh,"Floated full on middle, Sheikh pulls to midwicket",,Positive,High
1415731,15.2,Dipendra Singh Airee,1,0,David Miller,"quick off break on back of a length, cut square for a single",,Neutral,High
1415731,15.3,Aiden Markram,1,0,Aasif Sheikh,"Length ball around off, he knocks it towards mid-on for a single",,Neutral,High
1415731,15.3,Dipendra Singh Airee,0,1,Reeza Hendricks,"Top edge and gone! Hendricks' frustrating innings comes to an end. This was back of a length and quicker, but it stops in the surface. Hendricks swipes at this and can only manage a top edge that loops straight back to Airee",,Neutral,High
1415731,15.4,Aiden Markram,1,0,Dipendra Singh Airee,"On a length outside off, Airee pulls it away to deep square as the singles keep coming",,Neutral,High
1415731,15.4,Dipendra Singh Airee,0,0,Tristan Stubbs,"good length outside off, Stubbs pushes at this tentatively as it goes past the edge",,Neutral,High
1415731,15.5,Aiden Markram,0,0,Aasif Sheikh,"On a length and Sheikh clips it to midwicket. Good, sharp fielding by him to stop the single!",,Positive,High
1415731,15.5,Dipendra Singh Airee,1,0,Tristan Stubbs,"fuller on off, driven down to long-on",,Neutral,High
1415731,15.6,Aiden Markram,1,0,Aasif Sheikh,Length ball clipped through square leg,,Neutral,High
1415731,15.6,Dipendra Singh Airee,2,0,David Miller,"full on the pads, tucked square on the onside. Played softly and they run hard to come back for the second",,Neutral,High
1415731,16.1,Marco Jansen,1,0,Aasif Sheikh,"Full on off, he gives it a gentle push past the non-striker for a quick single. Mid off raced in and had a shy at the stumps, but Airee was in safe",,Neutral,High
1415731,16.1,Sandeep Lamichhane,0,0,Tristan Stubbs,"tossed up on off, outside edge on the drive to backward point",,Neutral,High
1415731,16.2,Marco Jansen,1,0,Dipendra Singh Airee,"Full on leg, he ends up chipping it to the vacant mid-on region",,Neutral,High
1415731,16.2,Sandeep Lamichhane,4,0,Tristan Stubbs,Misfield goes for four! Stubbs powers this sweep as Karan at deep square leg overruns this and misreads the spin. Inexperience showing there perhaps,,Neutral,High
1415731,16.3,Marco Jansen,1,0,Aasif Sheikh,"Full around off, squirted out to deep point",,Neutral,High
1415731,16.3,Sandeep Lamichhane,2,0,Tristan Stubbs,"Reverse paddle sweep now, bounces this over slip for a couple",,Neutral,High
1415731,16.4,Marco Jansen,0,0,Dipendra Singh Airee,Goes short and takes pace off. Airee prods but is beaten on the bounce,,Neutral,High
1415731,16.4,Sandeep Lamichhane,2,0,Tristan Stubbs,"tossed up on off, driven hard to long-off. Bit of a bobble leads to another misfield and a couple more",,Neutral,High
1415731,16.5,Marco Jansen,0,0,Dipendra Singh Airee,"Yorker around middle and off, Airee manages to jam his bat down and dig it out to midwicket",,Positive,High
1415731,16.5,Sandeep Lamichhane,1,0,Tristan Stubbs,"good length on the stumps, nudged to the right of the bowler for one",,Neutral,High
1415731,16.6,Marco Jansen,0,0,Dipendra Singh Airee,Low full toss outside off sneaks under the bat as Airee looks to drive on the off side. Jansen closes the over well,,Neutral,High
1415731,16.6,Sandeep Lamichhane,1,0,David Miller,"good length, angled in from around the wicket. Tucked square on the onside for one",,Positive,High
1415731,17.1,Dipendra Singh Airee,1,0,David Miller,"good length on off, backs away and chops this into the covers",,Neutral,High
1415731,17.1,Tabraiz Shamsi,0,0,Aasif Sheikh,"On a length around leg, fended towards midwicket",,Positive,High
1415731,17.2,Dipendra Singh Airee,1,0,Tristan Stubbs,"full toss on off, driven down to long-off",,Neutral,High
1415731,17.2,Tabraiz Shamsi,1,0,Aasif Sheikh,"Full on off, he skips out and drives it out to long-on",,Neutral,High
1415731,17.3,Dipendra Singh Airee,0,1,David Miller,"Sliced and gone! Airee's great day continues! This was tossed up on off, slows it up a touch. Miller goes hard on the drive across the line, but there's just enough turn to take the edge as this pops up straight to Lamichhane at short third",,Positive,High
1415731,17.3,Tabraiz Shamsi,0,1,Dipendra Singh Airee,Late twist?! Shamsi gets a wicket with a ball fired down leg! Airee looks to sweep but misses. QDK grabs it and goes up in appeal. The umpire thinks so too and Nepal review immediately. There's a spike as the ball passes the glove and Airee will have to go!,,Positive,High
1415731,17.4,Dipendra Singh Airee,1,0,Marco Jansen,"full and straight, worked down towards wide long-on",,Negative,High
1415731,17.4,Tabraiz Shamsi,1,0,Kushal Malla,"Full on leg, clipped square through leg side and they get a single and 100 comes up for Nepal",,Neutral,High
1415731,17.5,Dipendra Singh Airee,1,0,Tristan Stubbs,"full on off, walks across the line and looks to sweep but can't place it past short fine leg",,Neutral,High
1415731,17.5,Tabraiz Shamsi,0,0,Aasif Sheikh,"On a length around leg, Sheikh looks to tuck it away on the leg side but only hits it onto his own pads",,Neutral,High
1415731,17.6,Dipendra Singh Airee,0,0,Marco Jansen,"good length on the stumps, defended",,Neutral,High
1415731,17.6,Tabraiz Shamsi,0,1,Aasif Sheikh,"Oh, Shamsi you magician! South Africa saved his last over for late, and boy has he given them a chance here? Sheikh was the set batter and he has to go! Full around off and it spins in sharply to go past the bat and hits pad and clips the off bail! Two double-wicket overs for Shamsi have given South Africa a chance of preventing the upset today!",,Positive,High
1415731,18.1,Abinash Bohara,1,0,Tristan Stubbs,"wide yorker, looks to reverse paddle this fine but can't beat the man in the ring. 100 up!",,Negative,High
1415731,18.1,Anrich Nortje,0,0,Kushal Malla,"Length ball outside off, punched to cover",,Neutral,High
1415731,18.2,Abinash Bohara,1,0,Marco Jansen,"Jansen now looks to paddle it as well, again a good yorker though. They run the leg bye",,Neutral,High
1415731,18.2,Anrich Nortje,0,1,Kushal Malla,"Bowled 'im! First wicket for a fast bowler in this game. Nortje digs it in on a length around leg, Malla looks to swing across the line and misses completely and that hits top of off! South Africa's leading wicket-taker in this World Cup has got a big one right now!",,Positive,High
1415731,18.3,Abinash Bohara,0,0,Tristan Stubbs,"full and wide, swing and miss",,Negative,High
1415731,18.3,Anrich Nortje,0,0,Sompal Kami,"Very full around off, Sompal Kami drives it straight to Klaasen at cover. Another dot ball. More pressure!",,Positive,High
1415731,18.4,Abinash Bohara,4,0,Tristan Stubbs,"Whipped to deep square leg! No one on the boundary there and Stubbs, walks across the line and flicks it nicely into space",,Neutral,High
1415731,18.4,Anrich Nortje,0,0,Sompal Kami,Sompal looks to cut this back of length delivery but is beaten by the pace. Nortje hit 142kph there,,Neutral,High
1415731,18.5,Abinash Bohara,0,0,Tristan Stubbs,"full and straight, slapped hard but straight back to the bowler",,Neutral,High
1415731,18.5,Anrich Nortje,6,0,Sompal Kami,"Hold your horses, there are twists still to come! Sompal Kami has hit this out of the park! Back of hand slower ball and Sompal picks it early, bashing it over midwicket. That's gone over 100 metres. Some cars in the parking lot may have been damaged!",,Positive,Medium
1415731,18.6,Abinash Bohara,1,0,Tristan Stubbs,"full on off, looks to drive but ends up inside edging it towards backward square for one",,Neutral,High
1415731,18.6,Anrich Nortje,2,0,Sompal Kami,"Full on off, driven out through cover, they run very well to get two! Nepal keeping themselves right in it!",,Neutral,High
1415731,19.1,Kushal Bhurtel,6,0,Tristan Stubbs,"Tossed up and outta here! This was a risky from Bhurtel, as he floats it up on off, but Stubbs has the reach and he just clubs this flat over long-on. Just the second six of the innings",,Neutral,Medium
1415731,19.1,Ottneil Baartman,0,0,Gulsan Jha,"Length ball on off angled across the left-handed batter, who looks to cut but can't make contact",,Neutral,High
1415731,19.2,Kushal Bhurtel,2,0,Tristan Stubbs,"full on off, carved into the covers, misfield allows for two",,Neutral,High
1415731,19.2,Ottneil Baartman,0,0,Gulsan Jha,"Nails the wide yorker, inside the line, and Jha can't touch this either! Another dot from Baartman",,Negative,High
1415731,19.3,Kushal Bhurtel,0,0,Tristan Stubbs,looks for the reverse sweep but can't connect,,Neutral,High
1415731,19.3,Ottneil Baartman,4,0,Gulsan Jha,"Game on! Cracking shot! Baartman goes for the wide yorker again, Jha has moved across the stumps and he carts it over cover. Deep point stood no chance. Four needed from three now!",,Negative,High
1415731,19.4,Kushal Bhurtel,1,0,Tristan Stubbs,"good length leg break, goes back and nudges this to the right of the bowler. They want to two but Bhurtel hares to the ball to keep it to one",,Neutral,High
1415731,19.4,Ottneil Baartman,2,0,Gulsan Jha,"Crashed through cover and they are just two away now! Length ball going across him, he backs away and slaps it away to deep cover's left. They get the brace.",,Neutral,High
1415731,19.5,Kushal Bhurtel,0,1,Marco Jansen,Jansen holes out! This was slightly back of a length as Jansen goes back and looks to muscle this over long-on. It's off the toe-end on the bat as Sah rushes in from the long-on boundary and takes a good catch falling forward,,Neutral,High
1415731,19.5,Ottneil Baartman,0,0,Gulsan Jha,"Baartman bowls the dot! Digs it in short and beats the attempted ramp! Two from one, and one for a Super Over!",,Neutral,High
1415731,19.6,Kushal Bhurtel,0,1,Kagiso Rabada,"Bhurtel ends with a four-for! Rabada saunters down the track and looks for a big heave over long-on, but the googly beats him all ends up. Easy stumping to end the innings. South Africa end on 115 for 7",,Negative,High
1415731,19.6,Ottneil Baartman,0,1,Gulsan Jha,"Is that a run out?! Quinton de Kock is all smiles! What a dramatic end this is. Jha can't get bat on the short ball but the batters take off for the single. QDK throws it and it deflects to Klaasen off Jha. Klaasen throws the stumps down at the non-striker's end and it's heartbreak for Nepal! Jha seemed to slow down just a tad in the end I think. He is on his haunches, hand on head. But it's celebrations for South Africa, who have again pulled out a win out of nowhere!",,Neutral,High
1415732,0.1,Cosmas Kyewuta,0,0,Finn Allen,back of a length outside off. A bit of extra bounce and Allen watches it go through to the keeper,,Neutral,High
1415732,0.1,Trent Boult,0,0,Ronak Patel,in-swinging yorker on off stump. Ronak picks it early enough and defends,,Neutral,High
1415732,0.2,Cosmas Kyewuta,2,0,Finn Allen,"slides this down leg and the keeper does brilliantly to sprawl to his left and get a glove to it. Just a wide back of a length on middle and leg. Nips back into Allen, goes past his flick and then rolls away off the thigh pad towards short fine leg",,Positive,High
1415732,0.2,Trent Boult,1,0,Ronak Patel,fullish on middle and leg. Holds its line and does not swing back prodigiously. Ronak plays it with an open bat face towards short third,,Neutral,High
